ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,content
0425107469,Watchers,Dean R. Koontz,1996.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425107469.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425107469.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425107469.01.LZZZZZZZ.jpg,Watchers Dean R. Koontz Berkley Publishing Group
042510687X,Outbreak,Robin Cook,1991.0,Berkley Publishing Group,http://images.amazon.com/images/P/042510687X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042510687X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042510687X.01.LZZZZZZZ.jpg,Outbreak Robin Cook Berkley Publishing Group
0553580191,Seize the Night,DEAN KOONTZ,1999.0,Bantam,http://images.amazon.com/images/P/0553580191.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553580191.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553580191.01.LZZZZZZZ.jpg,Seize the Night DEAN KOONTZ Bantam
0451172817,Needful Things,Stephen King,2004.0,Signet Book,http://images.amazon.com/images/P/0451172817.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451172817.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451172817.01.LZZZZZZZ.jpg,Needful Things Stephen King Signet Book
0743211375,From a Buick 8 : A Novel,Stephen King,2002.0,Scribner,http://images.amazon.com/images/P/0743211375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743211375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743211375.01.LZZZZZZZ.jpg,From a Buick 8 : A Novel Stephen King Scribner
0425130711,Cold Fire,Dean R. Koontz,1996.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425130711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425130711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425130711.01.LZZZZZZZ.jpg,Cold Fire Dean R. Koontz Berkley Publishing Group
140003065X,A Fine Balance,Rohinton Mistry,2001.0,Vintage Books USA,http://images.amazon.com/images/P/140003065X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/140003065X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/140003065X.01.LZZZZZZZ.jpg,A Fine Balance Rohinton Mistry Vintage Books USA
0553569910,The Ugly Duckling,Iris Johansen,1997.0,Bantam Books,http://images.amazon.com/images/P/0553569910.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553569910.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553569910.01.LZZZZZZZ.jpg,The Ugly Duckling Iris Johansen Bantam Books
0743418204,In Her Shoes : A Novel,Jennifer Weiner,2003.0,Washington Square Press,http://images.amazon.com/images/P/0743418204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743418204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743418204.01.LZZZZZZZ.jpg,In Her Shoes : A Novel Jennifer Weiner Washington Square Press
0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998.0,Regan Books,http://images.amazon.com/images/P/0060391626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060391626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060391626.01.LZZZZZZZ.jpg,I Know This Much Is True (Oprah's Book Club) Wally Lamb Regan Books
0440200563,Fine Things,Danielle Steel,1988.0,Dell,http://images.amazon.com/images/P/0440200563.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440200563.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440200563.01.LZZZZZZZ.jpg,Fine Things Danielle Steel Dell
0671743058,Boy's Life,Robert McCammon,1992.0,Pocket,http://images.amazon.com/images/P/0671743058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671743058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671743058.01.LZZZZZZZ.jpg,Boy's Life Robert McCammon Pocket
0743203631,Gap Creek: The Story Of A Marriage,Robert Morgan,2000.0,Touchstone,http://images.amazon.com/images/P/0743203631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743203631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743203631.01.LZZZZZZZ.jpg,Gap Creek: The Story Of A Marriage Robert Morgan Touchstone
080411109X,The Hundred Secret Senses,Amy Tan,1996.0,Ivy Books,http://images.amazon.com/images/P/080411109X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080411109X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080411109X.01.LZZZZZZZ.jpg,The Hundred Secret Senses Amy Tan Ivy Books
0805059555,"""\O\"""" Is for Outlaw""""""",Sue Grafton,1999.0,Henry Holt &amp; Company,http://images.amazon.com/images/P/0805059555.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805059555.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805059555.01.LZZZZZZZ.jpg,"""\O\"""" Is for Outlaw"""""" Sue Grafton Henry Holt &amp; Company"
0312974256,Welcome to Temptation,Jennifer Crusie,2001.0,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312974256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312974256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312974256.01.LZZZZZZZ.jpg,Welcome to Temptation Jennifer Crusie St. Martin's Paperbacks
0446608815,Pop Goes the Weasel,James Patterson,2000.0,Warner Vision,http://images.amazon.com/images/P/0446608815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608815.01.LZZZZZZZ.jpg,Pop Goes the Weasel James Patterson Warner Vision
0515128546,Tears of the Moon (Irish Trilogy),Nora Roberts,2000.0,Jove Books,http://images.amazon.com/images/P/0515128546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515128546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515128546.01.LZZZZZZZ.jpg,Tears of the Moon (Irish Trilogy) Nora Roberts Jove Books
0670880728,Bridget Jones's Diary,Helen Fielding,1998.0,Viking Books,http://images.amazon.com/images/P/0670880728.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670880728.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670880728.01.LZZZZZZZ.jpg,Bridget Jones's Diary Helen Fielding Viking Books
0345422317,The Genesis Code,John Case,1998.0,Ballantine Books,http://images.amazon.com/images/P/0345422317.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345422317.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345422317.01.LZZZZZZZ.jpg,The Genesis Code John Case Ballantine Books
0446520802,The Notebook,Nicholas Sparks,1996.0,Warner Books,http://images.amazon.com/images/P/0446520802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446520802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446520802.01.LZZZZZZZ.jpg,The Notebook Nicholas Sparks Warner Books
1558745157,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,1997.0,Health Communications,http://images.amazon.com/images/P/1558745157.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558745157.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558745157.01.LZZZZZZZ.jpg,The Lost Boy: A Foster Child's Search for the Love of a Family Dave Pelzer Health Communications
037325024X,Out of the Blue (Red Dress Ink (Paperback)),Isabel Wolff,2003.0,Red Dress Ink,http://images.amazon.com/images/P/037325024X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037325024X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037325024X.01.LZZZZZZZ.jpg,Out of the Blue (Red Dress Ink (Paperback)) Isabel Wolff Red Dress Ink
0446675059,The Honk and Holler Opening Soon,Billie Letts,1999.0,Warner Books,http://images.amazon.com/images/P/0446675059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446675059.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446675059.01.LZZZZZZZ.jpg,The Honk and Holler Opening Soon Billie Letts Warner Books
0316781010,Fortune's Rocks: A Novel,Anita Shreve,1999.0,Back Bay Books,http://images.amazon.com/images/P/0316781010.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316781010.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316781010.01.LZZZZZZZ.jpg,Fortune's Rocks: A Novel Anita Shreve Back Bay Books
0345404769,Silent Witness,RICHARD NORTH PATTERSON,1997.0,Ballantine Books,http://images.amazon.com/images/P/0345404769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345404769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345404769.01.LZZZZZZZ.jpg,Silent Witness RICHARD NORTH PATTERSON Ballantine Books
1558745017,Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997.0,Health Communications,http://images.amazon.com/images/P/1558745017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558745017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558745017.01.LZZZZZZZ.jpg,Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)) Jack Canfield Health Communications
0425163407,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425163407.01.LZZZZZZZ.jpg,Unnatural Exposure Patricia Daniels Cornwell Berkley Publishing Group
0515133876,Narcissus in Chains (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2002.0,Jove Books,http://images.amazon.com/images/P/0515133876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515133876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515133876.01.LZZZZZZZ.jpg,Narcissus in Chains (Anita Blake Vampire Hunter (Paperback)) Laurell K. Hamilton Jove Books
0671027581,Open Season,Linda Howard,2002.0,Pocket,http://images.amazon.com/images/P/0671027581.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027581.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027581.01.LZZZZZZZ.jpg,Open Season Linda Howard Pocket
1573229725,Fingersmith,Sarah Waters,2002.0,Riverhead Books,http://images.amazon.com/images/P/1573229725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229725.01.LZZZZZZZ.jpg,Fingersmith Sarah Waters Riverhead Books
0804115761,Thousand Acres,JANE SMILEY,1996.0,Ivy Books,http://images.amazon.com/images/P/0804115761.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804115761.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804115761.01.LZZZZZZZ.jpg,Thousand Acres JANE SMILEY Ivy Books
0671867091,Remember Me,Mary Higgins Clark,1995.0,Pocket,http://images.amazon.com/images/P/0671867091.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867091.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867091.01.LZZZZZZZ.jpg,Remember Me Mary Higgins Clark Pocket
0345386108,Winter Moon,Dean R. Koontz,1995.0,Ballantine Books,http://images.amazon.com/images/P/0345386108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345386108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345386108.01.LZZZZZZZ.jpg,Winter Moon Dean R. Koontz Ballantine Books
0446525537,A Walk to Remember,Nicholas Sparks,1999.0,Warner Books,http://images.amazon.com/images/P/0446525537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446525537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446525537.01.LZZZZZZZ.jpg,A Walk to Remember Nicholas Sparks Warner Books
0380710722,It's Always Something,Gilda Radner,1990.0,Avon,http://images.amazon.com/images/P/0380710722.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380710722.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380710722.01.LZZZZZZZ.jpg,It's Always Something Gilda Radner Avon
0451203771,Scarlet Feather,Maeve Binchy,2002.0,Signet Book,http://images.amazon.com/images/P/0451203771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451203771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451203771.01.LZZZZZZZ.jpg,Scarlet Feather Maeve Binchy Signet Book
0786867647,Lucky Man: A Memoir,Michael J. Fox,2002.0,Hyperion,http://images.amazon.com/images/P/0786867647.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786867647.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786867647.01.LZZZZZZZ.jpg,Lucky Man: A Memoir Michael J. Fox Hyperion
0515133973,Midnight Bayou,Nora Roberts,2004.0,Jove Books,http://images.amazon.com/images/P/0515133973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515133973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515133973.01.LZZZZZZZ.jpg,Midnight Bayou Nora Roberts Jove Books
0345445848,Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle),Adriana Trigiani,2002.0,Ballantine Books,http://images.amazon.com/images/P/0345445848.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345445848.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345445848.01.LZZZZZZZ.jpg,Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle) Adriana Trigiani Ballantine Books
0452281903,A Man Named Dave: A Story of Triumph and Forgiveness,David J. Pelzer,2000.0,Plume Books,http://images.amazon.com/images/P/0452281903.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452281903.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452281903.01.LZZZZZZZ.jpg,A Man Named Dave: A Story of Triumph and Forgiveness David J. Pelzer Plume Books
0553574574,Beach Music,Pat Conroy,1996.0,Bantam Books,http://images.amazon.com/images/P/0553574574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574574.01.LZZZZZZZ.jpg,Beach Music Pat Conroy Bantam Books
0515113328,The Cat Who Went into the Closet,Lilian Jackson Braun,1995.0,Jove Books,http://images.amazon.com/images/P/0515113328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515113328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515113328.01.LZZZZZZZ.jpg,The Cat Who Went into the Closet Lilian Jackson Braun Jove Books
0061097101,The Saving Graces: A Novel,Patricia Gaffney,2000.0,HarperTorch,http://images.amazon.com/images/P/0061097101.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061097101.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061097101.01.LZZZZZZZ.jpg,The Saving Graces: A Novel Patricia Gaffney HarperTorch
0425155404,Invasion,Robin Cook,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425155404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425155404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425155404.01.LZZZZZZZ.jpg,Invasion Robin Cook Berkley Publishing Group
0399149155,Q Is for Quarry,Sue Grafton,2002.0,Putnam Publishing Group,http://images.amazon.com/images/P/0399149155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399149155.01.LZZZZZZZ.jpg,Q Is for Quarry Sue Grafton Putnam Publishing Group
0440178002,Shogun,JAMES CLAVELL,1986.0,Dell,http://images.amazon.com/images/P/0440178002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440178002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440178002.01.LZZZZZZZ.jpg,Shogun JAMES CLAVELL Dell
0688170528,The Pact: A Love Story,Jodi Picoult,1999.0,Quill,http://images.amazon.com/images/P/0688170528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688170528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688170528.01.LZZZZZZZ.jpg,The Pact: A Love Story Jodi Picoult Quill
0671867164,The Lottery Winner: Alvirah and Willy Stories,Mary Higgins Clark,1994.0,Simon &amp; Schuster,http://images.amazon.com/images/P/0671867164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867164.01.LZZZZZZZ.jpg,The Lottery Winner: Alvirah and Willy Stories Mary Higgins Clark Simon &amp; Schuster
0446609404,Cradle and All,James Patterson,2001.0,Warner Vision,http://images.amazon.com/images/P/0446609404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446609404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446609404.01.LZZZZZZZ.jpg,Cradle and All James Patterson Warner Vision
0441000916,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1994.0,Ace Books,http://images.amazon.com/images/P/0441000916.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441000916.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441000916.01.LZZZZZZZ.jpg,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)) Laurell K. Hamilton Ace Books
0671443283,SEEDS OF YESTERDY (Dollanger Saga (Paperback)),V.C. Andrews,1984.0,Pocket,http://images.amazon.com/images/P/0671443283.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671443283.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671443283.01.LZZZZZZZ.jpg,SEEDS OF YESTERDY (Dollanger Saga (Paperback)) V.C. Andrews Pocket
0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998.0,Tyndale House Publishers,http://images.amazon.com/images/P/0842329242.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329242.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329242.01.LZZZZZZZ.jpg,Nicolae: The Rise of Antichrist (Left Behind No. 3) Tim F. Lahaye Tyndale House Publishers
015100692X,The Crimson Petal and the White,Michel Faber,2002.0,Harcourt,http://images.amazon.com/images/P/015100692X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/015100692X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/015100692X.01.LZZZZZZZ.jpg,The Crimson Petal and the White Michel Faber Harcourt
0679457526,Into Thin Air : A Personal Account of the Mount Everest Disaster,JON KRAKAUER,1997.0,Villard,http://images.amazon.com/images/P/0679457526.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679457526.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679457526.01.LZZZZZZZ.jpg,Into Thin Air : A Personal Account of the Mount Everest Disaster JON KRAKAUER Villard
0671741187,Where Are the Children?,Mary Higgins Clark,1992.0,Pocket,http://images.amazon.com/images/P/0671741187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671741187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671741187.01.LZZZZZZZ.jpg,Where Are the Children? Mary Higgins Clark Pocket
0446603422,Stormy Weather,Carl Hiaasen,1996.0,Warner Books,http://images.amazon.com/images/P/0446603422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446603422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446603422.01.LZZZZZZZ.jpg,Stormy Weather Carl Hiaasen Warner Books
0842329269,Apollyon: The Destroyer Is Unleashed (Left Behind No. 5),Jerry Jenkins,2000.0,Tyndale House Publishers,http://images.amazon.com/images/P/0842329269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329269.01.LZZZZZZZ.jpg,Apollyon: The Destroyer Is Unleashed (Left Behind No. 5) Jerry Jenkins Tyndale House Publishers
0061091790,After All These Years,Susan Isaacs,1994.0,HarperTorch,http://images.amazon.com/images/P/0061091790.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061091790.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061091790.01.LZZZZZZZ.jpg,After All These Years Susan Isaacs HarperTorch
042518286X,Shock,Robin Cook,2002.0,Berkley Publishing Group,http://images.amazon.com/images/P/042518286X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042518286X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042518286X.01.LZZZZZZZ.jpg,Shock Robin Cook Berkley Publishing Group
0553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984.0,Bantam Books,http://images.amazon.com/images/P/0553250426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553250426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553250426.01.LZZZZZZZ.jpg,The Clan of the Cave Bear (Earth's Children (Paperback)) Jean M. Auel Bantam Books
0446363251,"""Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\""""""""""",Alexandra Ripley,1992.0,Warner Books,http://images.amazon.com/images/P/0446363251.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446363251.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446363251.01.LZZZZZZZ.jpg,"""Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\"""""""""" Alexandra Ripley Warner Books"
051512219X,Small Town Girl,Lavyrle Spencer,1998.0,Jove Books,http://images.amazon.com/images/P/051512219X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051512219X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051512219X.01.LZZZZZZZ.jpg,Small Town Girl Lavyrle Spencer Jove Books
